state_abbr,state_name,region,observed,expected_region_year_model,avg_population,residual_obs_minus_expected,standardized_residual,observed_rate_per_1m,expected_rate_per_1m
AR,Alabama,South,0,0.0,,0.0,,,
AR,Alabama,Midwest,0,0.0,,0.0,,,
AR,Alabama,Northeast,0,0.0,,0.0,,,
AR,Alaska,West,0,0.0,,0.0,,,
AR,Alaska,South,0,0.0,,0.0,,,
AR,Alaska,Midwest,0,0.0,,0.0,,,
AR,Alaska,Northeast,0,0.0,,0.0,,,
AR,Arizona,West,0,0.0,,0.0,,,
AR,Arizona,South,0,0.0,,0.0,,,
AR,Arizona,Midwest,0,0.0,,0.0,,,
AR,Arizona,Northeast,0,0.0,,0.0,,,
AR,Arkansas,West,0,0.0,,0.0,,,
AR,Arkansas,Midwest,0,0.0,,0.0,,,
AR,Arkansas,Northeast,0,0.0,,0.0,,,
AR,California,West,0,0.0,,0.0,,,
AR,California,South,0,0.0,,0.0,,,
AR,California,Midwest,0,0.0,,0.0,,,
AR,California,Northeast,0,0.0,,0.0,,,
AR,Colorado,West,0,0.0,,0.0,,,
AR,Colorado,South,0,0.0,,0.0,,,
AR,Colorado,Midwest,0,0.0,,0.0,,,
AR,Colorado,Northeast,0,0.0,,0.0,,,
AR,Connecticut,West,0,0.0,,0.0,,,
AR,Connecticut,South,0,0.0,,0.0,,,
AR,Connecticut,Midwest,0,0.0,,0.0,,,
AR,Connecticut,Northeast,0,0.0,,0.0,,,
AR,Delaware,West,0,0.0,,0.0,,,
AR,Delaware,South,0,0.0,,0.0,,,
AR,Delaware,Midwest,0,0.0,,0.0,,,
AR,Delaware,Northeast,0,0.0,,0.0,,,
AR,District of Columbia,West,0,0.0,,0.0,,,
AR,District of Columbia,South,0,0.0,,0.0,,,
AR,District of Columbia,Midwest,0,0.0,,0.0,,,
AR,District of Columbia,Northeast,0,0.0,,0.0,,,
AR,Florida,West,0,0.0,,0.0,,,
AR,Florida,South,0,0.0,,0.0,,,
AR,Florida,Midwest,0,0.0,,0.0,,,
AR,Florida,Northeast,0,0.0,,0.0,,,
AR,Georgia,West,0,0.0,,0.0,,,
AR,Georgia,South,0,0.0,,0.0,,,
AR,Georgia,Midwest,0,0.0,,0.0,,,
AR,Georgia,Northeast,0,0.0,,0.0,,,
AR,Hawaii,West,0,0.0,,0.0,,,
AR,Hawaii,South,0,0.0,,0.0,,,
AR,Hawaii,Midwest,0,0.0,,0.0,,,
AR,Hawaii,Northeast,0,0.0,,0.0,,,
AR,Idaho,West,0,0.0,,0.0,,,
AR,Idaho,South,0,0.0,,0.0,,,
AR,Idaho,Midwest,0,0.0,,0.0,,,
AR,Idaho,Northeast,0,0.0,,0.0,,,
AR,Illinois,West,0,0.0,,0.0,,,
AR,Illinois,South,0,0.0,,0.0,,,
AR,Illinois,Midwest,0,0.0,,0.0,,,
AR,Illinois,Northeast,0,0.0,,0.0,,,
AR,Indiana,West,0,0.0,,0.0,,,
AR,Indiana,South,0,0.0,,0.0,,,
AR,Indiana,Midwest,0,0.0,,0.0,,,
AR,Indiana,Northeast,0,0.0,,0.0,,,
AR,Iowa,West,0,0.0,,0.0,,,
AR,Iowa,South,0,0.0,,0.0,,,
AR,Iowa,Midwest,0,0.0,,0.0,,,
AR,Iowa,Northeast,0,0.0,,0.0,,,
AR,Kansas,West,0,0.0,,0.0,,,
AR,Kansas,South,0,0.0,,0.0,,,
AR,Kansas,Midwest,0,0.0,,0.0,,,
AR,Kansas,Northeast,0,0.0,,0.0,,,
AR,Kentucky,West,0,0.0,,0.0,,,
AR,Kentucky,South,0,0.0,,0.0,,,
AR,Kentucky,Midwest,0,0.0,,0.0,,,
AR,Kentucky,Northeast,0,0.0,,0.0,,,
AR,Louisiana,West,0,0.0,,0.0,,,
AR,Louisiana,South,0,0.0,,0.0,,,
AR,Louisiana,Midwest,0,0.0,,0.0,,,
AR,Louisiana,Northeast,0,0.0,,0.0,,,
AR,Maine,West,0,0.0,,0.0,,,
AR,Maine,South,0,0.0,,0.0,,,
AR,Maine,Midwest,0,0.0,,0.0,,,
AR,Maine,Northeast,0,0.0,,0.0,,,
AR,Maryland,West,0,0.0,,0.0,,,
AR,Maryland,South,0,0.0,,0.0,,,
AR,Maryland,Midwest,0,0.0,,0.0,,,
AR,Maryland,Northeast,0,0.0,,0.0,,,
AR,Massachusetts,West,0,0.0,,0.0,,,
AR,Massachusetts,South,0,0.0,,0.0,,,
AR,Massachusetts,Midwest,0,0.0,,0.0,,,
AR,Massachusetts,Northeast,0,0.0,,0.0,,,
AR,Michigan,West,0,0.0,,0.0,,,
AR,Michigan,South,0,0.0,,0.0,,,
AR,Michigan,Midwest,0,0.0,,0.0,,,
AR,Michigan,Northeast,0,0.0,,0.0,,,
AR,Minnesota,West,0,0.0,,0.0,,,
AR,Minnesota,South,0,0.0,,0.0,,,
AR,Minnesota,Midwest,0,0.0,,0.0,,,
AR,Minnesota,Northeast,0,0.0,,0.0,,,
AR,Mississippi,West,0,0.0,,0.0,,,
AR,Mississippi,South,0,0.0,,0.0,,,
AR,Mississippi,Midwest,0,0.0,,0.0,,,
AR,Mississippi,Northeast,0,0.0,,0.0,,,
AR,Missouri,West,0,0.0,,0.0,,,
AR,Missouri,South,0,0.0,,0.0,,,
AR,Missouri,Midwest,0,0.0,,0.0,,,
AR,Missouri,Northeast,0,0.0,,0.0,,,
AR,Montana,West,0,0.0,,0.0,,,
AR,Montana,South,0,0.0,,0.0,,,
AR,Montana,Midwest,0,0.0,,0.0,,,
AR,Montana,Northeast,0,0.0,,0.0,,,
AR,Nebraska,West,0,0.0,,0.0,,,
AR,Nebraska,South,0,0.0,,0.0,,,
AR,Nebraska,Midwest,0,0.0,,0.0,,,
AR,Nebraska,Northeast,0,0.0,,0.0,,,
AR,Nevada,West,0,0.0,,0.0,,,
AR,Nevada,South,0,0.0,,0.0,,,
AR,Nevada,Midwest,0,0.0,,0.0,,,
AR,Nevada,Northeast,0,0.0,,0.0,,,
AR,New Hampshire,West,0,0.0,,0.0,,,
AR,New Hampshire,South,0,0.0,,0.0,,,
AR,New Hampshire,Midwest,0,0.0,,0.0,,,
AR,New Hampshire,Northeast,0,0.0,,0.0,,,
AR,New Jersey,West,0,0.0,,0.0,,,
AR,New Jersey,South,0,0.0,,0.0,,,
AR,New Jersey,Midwest,0,0.0,,0.0,,,
AR,New Jersey,Northeast,0,0.0,,0.0,,,
AR,New Mexico,West,0,0.0,,0.0,,,
AR,New Mexico,South,0,0.0,,0.0,,,
AR,New Mexico,Midwest,0,0.0,,0.0,,,
AR,New Mexico,Northeast,0,0.0,,0.0,,,
AR,New York,West,0,0.0,,0.0,,,
AR,New York,South,0,0.0,,0.0,,,
AR,New York,Midwest,0,0.0,,0.0,,,
AR,New York,Northeast,0,0.0,,0.0,,,
AR,North Carolina,West,0,0.0,,0.0,,,
AR,North Carolina,South,0,0.0,,0.0,,,
AR,North Carolina,Midwest,0,0.0,,0.0,,,
AR,North Carolina,Northeast,0,0.0,,0.0,,,
AR,North Dakota,West,0,0.0,,0.0,,,
AR,North Dakota,South,0,0.0,,0.0,,,
AR,North Dakota,Midwest,0,0.0,,0.0,,,
AR,North Dakota,Northeast,0,0.0,,0.0,,,
AR,Ohio,West,0,0.0,,0.0,,,
AR,Ohio,South,0,0.0,,0.0,,,
AR,Ohio,Midwest,0,0.0,,0.0,,,
AR,Ohio,Northeast,0,0.0,,0.0,,,
AR,Oklahoma,West,0,0.0,,0.0,,,
AR,Oklahoma,South,0,0.0,,0.0,,,
AR,Oklahoma,Midwest,0,0.0,,0.0,,,
AR,Oklahoma,Northeast,0,0.0,,0.0,,,
AR,Oregon,West,0,0.0,,0.0,,,
AR,Oregon,South,0,0.0,,0.0,,,
AR,Oregon,Midwest,0,0.0,,0.0,,,
AR,Oregon,Northeast,0,0.0,,0.0,,,
AR,Pennsylvania,West,0,0.0,,0.0,,,
AR,Pennsylvania,South,0,0.0,,0.0,,,
AR,Pennsylvania,Midwest,0,0.0,,0.0,,,
AR,Pennsylvania,Northeast,0,0.0,,0.0,,,
AR,Rhode Island,West,0,0.0,,0.0,,,
AR,Rhode Island,South,0,0.0,,0.0,,,
AR,Rhode Island,Midwest,0,0.0,,0.0,,,
AR,Rhode Island,Northeast,0,0.0,,0.0,,,
AR,South Carolina,West,0,0.0,,0.0,,,
AR,South Carolina,South,0,0.0,,0.0,,,
AR,South Carolina,Midwest,0,0.0,,0.0,,,
AR,South Carolina,Northeast,0,0.0,,0.0,,,
AR,South Dakota,West,0,0.0,,0.0,,,
AR,South Dakota,South,0,0.0,,0.0,,,
AR,South Dakota,Midwest,0,0.0,,0.0,,,
AR,South Dakota,Northeast,0,0.0,,0.0,,,
AR,Tennessee,West,0,0.0,,0.0,,,
AR,Tennessee,South,0,0.0,,0.0,,,
AR,Tennessee,Midwest,0,0.0,,0.0,,,
AR,Tennessee,Northeast,0,0.0,,0.0,,,
AR,Texas,West,0,0.0,,0.0,,,
AR,Texas,South,0,0.0,,0.0,,,
AR,Texas,Midwest,0,0.0,,0.0,,,
AR,Texas,Northeast,0,0.0,,0.0,,,
AR,Utah,West,0,0.0,,0.0,,,
AR,Utah,South,0,0.0,,0.0,,,
AR,Utah,Midwest,0,0.0,,0.0,,,
AR,Utah,Northeast,0,0.0,,0.0,,,
AR,Vermont,West,0,0.0,,0.0,,,
AR,Vermont,South,0,0.0,,0.0,,,
AR,Vermont,Midwest,0,0.0,,0.0,,,
AR,Vermont,Northeast,0,0.0,,0.0,,,
AR,Virginia,West,0,0.0,,0.0,,,
AR,Virginia,South,0,0.0,,0.0,,,
AR,Virginia,Midwest,0,0.0,,0.0,,,
AR,Virginia,Northeast,0,0.0,,0.0,,,
AR,Washington,West,0,0.0,,0.0,,,
AR,Washington,South,0,0.0,,0.0,,,
AR,Washington,Midwest,0,0.0,,0.0,,,
AR,Washington,Northeast,0,0.0,,0.0,,,
AR,West Virginia,West,0,0.0,,0.0,,,
AR,West Virginia,South,0,0.0,,0.0,,,
AR,West Virginia,Midwest,0,0.0,,0.0,,,
AR,West Virginia,Northeast,0,0.0,,0.0,,,
AR,Wisconsin,West,0,0.0,,0.0,,,
AR,Wisconsin,South,0,0.0,,0.0,,,
AR,Wisconsin,Midwest,0,0.0,,0.0,,,
AR,Wisconsin,Northeast,0,0.0,,0.0,,,
AR,Wyoming,West,0,0.0,,0.0,,,
AR,Wyoming,South,0,0.0,,0.0,,,
AR,Wyoming,Midwest,0,0.0,,0.0,,,
AR,Wyoming,Northeast,0,0.0,,0.0,,,
AZ,Alabama,West,0,0.0,,0.0,,,
AZ,Alabama,South,0,0.0,,0.0,,,
AZ,Alabama,Midwest,0,0.0,,0.0,,,
AZ,Alabama,Northeast,0,0.0,,0.0,,,
AZ,Alaska,West,0,0.0,,0.0,,,
AZ,Alaska,South,0,0.0,,0.0,,,
AZ,Alaska,Midwest,0,0.0,,0.0,,,
AZ,Alaska,Northeast,0,0.0,,0.0,,,
AZ,Arizona,South,0,0.0,,0.0,,,
AZ,Arizona,Midwest,0,0.0,,0.0,,,
AZ,Arizona,Northeast,0,0.0,,0.0,,,
AZ,Arkansas,West,0,0.0,,0.0,,,
AZ,Arkansas,South,0,0.0,,0.0,,,
AZ,Arkansas,Midwest,0,0.0,,0.0,,,
AZ,Arkansas,Northeast,0,0.0,,0.0,,,
AZ,California,West,0,0.0,,0.0,,,
AZ,California,South,0,0.0,,0.0,,,
AZ,California,Midwest,0,0.0,,0.0,,,
AZ,California,Northeast,0,0.0,,0.0,,,
AZ,Colorado,West,0,0.0,,0.0,,,
AZ,Colorado,South,0,0.0,,0.0,,,
AZ,Colorado,Midwest,0,0.0,,0.0,,,
AZ,Colorado,Northeast,0,0.0,,0.0,,,
AZ,Connecticut,West,0,0.0,,0.0,,,
AZ,Connecticut,South,0,0.0,,0.0,,,
AZ,Connecticut,Midwest,0,0.0,,0.0,,,
AZ,Connecticut,Northeast,0,0.0,,0.0,,,
AZ,Delaware,West,0,0.0,,0.0,,,
AZ,Delaware,South,0,0.0,,0.0,,,
AZ,Delaware,Midwest,0,0.0,,0.0,,,
AZ,Delaware,Northeast,0,0.0,,0.0,,,
AZ,District of Columbia,West,0,0.0,,0.0,,,
AZ,District of Columbia,South,0,0.0,,0.0,,,
AZ,District of Columbia,Midwest,0,0.0,,0.0,,,
AZ,District of Columbia,Northeast,0,0.0,,0.0,,,
AZ,Florida,West,0,0.0,,0.0,,,
AZ,Florida,South,0,0.0,,0.0,,,
AZ,Florida,Midwest,0,0.0,,0.0,,,
AZ,Florida,Northeast,0,0.0,,0.0,,,
AZ,Georgia,West,0,0.0,,0.0,,,
AZ,Georgia,South,0,0.0,,0.0,,,
AZ,Georgia,Midwest,0,0.0,,0.0,,,
AZ,Georgia,Northeast,0,0.0,,0.0,,,
AZ,Hawaii,West,0,0.0,,0.0,,,
AZ,Hawaii,South,0,0.0,,0.0,,,
AZ,Hawaii,Midwest,0,0.0,,0.0,,,
AZ,Hawaii,Northeast,0,0.0,,0.0,,,
AZ,Idaho,West,0,0.0,,0.0,,,
AZ,Idaho,South,0,0.0,,0.0,,,
AZ,Idaho,Midwest,0,0.0,,0.0,,,
AZ,Idaho,Northeast,0,0.0,,0.0,,,
AZ,Illinois,West,0,0.0,,0.0,,,
AZ,Illinois,South,0,0.0,,0.0,,,
AZ,Illinois,Midwest,0,0.0,,0.0,,,
AZ,Illinois,Northeast,0,0.0,,0.0,,,
AZ,Indiana,West,0,0.0,,0.0,,,
AZ,Indiana,South,0,0.0,,0.0,,,
AZ,Indiana,Midwest,0,0.0,,0.0,,,
AZ,Indiana,Northeast,0,0.0,,0.0,,,
AZ,Iowa,West,0,0.0,,0.0,,,
AZ,Iowa,South,0,0.0,,0.0,,,
AZ,Iowa,Midwest,0,0.0,,0.0,,,
AZ,Iowa,Northeast,0,0.0,,0.0,,,
AZ,Kansas,West,0,0.0,,0.0,,,
AZ,Kansas,South,0,0.0,,0.0,,,
AZ,Kansas,Midwest,0,0.0,,0.0,,,
AZ,Kansas,Northeast,0,0.0,,0.0,,,
AZ,Kentucky,West,0,0.0,,0.0,,,
AZ,Kentucky,South,0,0.0,,0.0,,,
AZ,Kentucky,Midwest,0,0.0,,0.0,,,
AZ,Kentucky,Northeast,0,0.0,,0.0,,,
AZ,Louisiana,West,0,0.0,,0.0,,,
AZ,Louisiana,South,0,0.0,,0.0,,,
AZ,Louisiana,Midwest,0,0.0,,0.0,,,
AZ,Louisiana,Northeast,0,0.0,,0.0,,,
AZ,Maine,West,0,0.0,,0.0,,,
AZ,Maine,South,0,0.0,,0.0,,,
AZ,Maine,Midwest,0,0.0,,0.0,,,
AZ,Maine,Northeast,0,0.0,,0.0,,,
AZ,Maryland,West,0,0.0,,0.0,,,
AZ,Maryland,South,0,0.0,,0.0,,,
AZ,Maryland,Midwest,0,0.0,,0.0,,,
AZ,Maryland,Northeast,0,0.0,,0.0,,,
AZ,Massachusetts,West,0,0.0,,0.0,,,
AZ,Massachusetts,South,0,0.0,,0.0,,,
AZ,Massachusetts,Midwest,0,0.0,,0.0,,,
AZ,Massachusetts,Northeast,0,0.0,,0.0,,,
AZ,Michigan,West,0,0.0,,0.0,,,
AZ,Michigan,South,0,0.0,,0.0,,,
AZ,Michigan,Midwest,0,0.0,,0.0,,,
AZ,Michigan,Northeast,0,0.0,,0.0,,,
AZ,Minnesota,West,0,0.0,,0.0,,,
AZ,Minnesota,South,0,0.0,,0.0,,,
AZ,Minnesota,Midwest,0,0.0,,0.0,,,
AZ,Minnesota,Northeast,0,0.0,,0.0,,,
AZ,Mississippi,West,0,0.0,,0.0,,,
AZ,Mississippi,South,0,0.0,,0.0,,,
AZ,Mississippi,Midwest,0,0.0,,0.0,,,
AZ,Mississippi,Northeast,0,0.0,,0.0,,,
AZ,Missouri,West,0,0.0,,0.0,,,
AZ,Missouri,South,0,0.0,,0.0,,,
AZ,Missouri,Midwest,0,0.0,,0.0,,,
AZ,Missouri,Northeast,0,0.0,,0.0,,,
AZ,Montana,West,0,0.0,,0.0,,,
AZ,Montana,South,0,0.0,,0.0,,,
AZ,Montana,Midwest,0,0.0,,0.0,,,
AZ,Montana,Northeast,0,0.0,,0.0,,,
AZ,Nebraska,West,0,0.0,,0.0,,,
AZ,Nebraska,South,0,0.0,,0.0,,,
AZ,Nebraska,Midwest,0,0.0,,0.0,,,
AZ,Nebraska,Northeast,0,0.0,,0.0,,,
AZ,Nevada,West,0,0.0,,0.0,,,
AZ,Nevada,South,0,0.0,,0.0,,,
AZ,Nevada,Midwest,0,0.0,,0.0,,,
AZ,Nevada,Northeast,0,0.0,,0.0,,,
AZ,New Hampshire,West,0,0.0,,0.0,,,
AZ,New Hampshire,South,0,0.0,,0.0,,,
AZ,New Hampshire,Midwest,0,0.0,,0.0,,,
AZ,New Hampshire,Northeast,0,0.0,,0.0,,,
AZ,New Jersey,West,0,0.0,,0.0,,,
AZ,New Jersey,South,0,0.0,,0.0,,,
AZ,New Jersey,Midwest,0,0.0,,0.0,,,
AZ,New Jersey,Northeast,0,0.0,,0.0,,,
AZ,New Mexico,West,0,0.0,,0.0,,,
AZ,New Mexico,South,0,0.0,,0.0,,,
AZ,New Mexico,Midwest,0,0.0,,0.0,,,
AZ,New Mexico,Northeast,0,0.0,,0.0,,,
AZ,New York,West,0,0.0,,0.0,,,
AZ,New York,South,0,0.0,,0.0,,,
AZ,New York,Midwest,0,0.0,,0.0,,,
AZ,New York,Northeast,0,0.0,,0.0,,,
AZ,North Carolina,West,0,0.0,,0.0,,,
AZ,North Carolina,South,0,0.0,,0.0,,,
AZ,North Carolina,Midwest,0,0.0,,0.0,,,
AZ,North Carolina,Northeast,0,0.0,,0.0,,,
AZ,North Dakota,West,0,0.0,,0.0,,,
AZ,North Dakota,South,0,0.0,,0.0,,,
AZ,North Dakota,Midwest,0,0.0,,0.0,,,
AZ,North Dakota,Northeast,0,0.0,,0.0,,,
AZ,Ohio,West,0,0.0,,0.0,,,
AZ,Ohio,South,0,0.0,,0.0,,,
AZ,Ohio,Midwest,0,0.0,,0.0,,,
AZ,Ohio,Northeast,0,0.0,,0.0,,,
AZ,Oklahoma,West,0,0.0,,0.0,,,
AZ,Oklahoma,South,0,0.0,,0.0,,,
AZ,Oklahoma,Midwest,0,0.0,,0.0,,,
AZ,Oklahoma,Northeast,0,0.0,,0.0,,,
AZ,Oregon,West,0,0.0,,0.0,,,
AZ,Oregon,South,0,0.0,,0.0,,,
AZ,Oregon,Midwest,0,0.0,,0.0,,,
AZ,Oregon,Northeast,0,0.0,,0.0,,,
AZ,Pennsylvania,West,0,0.0,,0.0,,,
AZ,Pennsylvania,South,0,0.0,,0.0,,,
AZ,Pennsylvania,Midwest,0,0.0,,0.0,,,
AZ,Pennsylvania,Northeast,0,0.0,,0.0,,,
AZ,Rhode Island,West,0,0.0,,0.0,,,
AZ,Rhode Island,South,0,0.0,,0.0,,,
AZ,Rhode Island,Midwest,0,0.0,,0.0,,,
AZ,Rhode Island,Northeast,0,0.0,,0.0,,,
AZ,South Carolina,West,0,0.0,,0.0,,,
AZ,South Carolina,South,0,0.0,,0.0,,,
AZ,South Carolina,Midwest,0,0.0,,0.0,,,
AZ,South Carolina,Northeast,0,0.0,,0.0,,,
AZ,South Dakota,West,0,0.0,,0.0,,,
AZ,South Dakota,South,0,0.0,,0.0,,,
AZ,South Dakota,Midwest,0,0.0,,0.0,,,
AZ,South Dakota,Northeast,0,0.0,,0.0,,,
AZ,Tennessee,West,0,0.0,,0.0,,,
AZ,Tennessee,South,0,0.0,,0.0,,,
AZ,Tennessee,Midwest,0,0.0,,0.0,,,
AZ,Tennessee,Northeast,0,0.0,,0.0,,,
AZ,Texas,West,0,0.0,,0.0,,,
AZ,Texas,South,0,0.0,,0.0,,,
AZ,Texas,Midwest,0,0.0,,0.0,,,
AZ,Texas,Northeast,0,0.0,,0.0,,,
AZ,Utah,West,0,0.0,,0.0,,,
AZ,Utah,South,0,0.0,,0.0,,,
AZ,Utah,Midwest,0,0.0,,0.0,,,
AZ,Utah,Northeast,0,0.0,,0.0,,,
AZ,Vermont,West,0,0.0,,0.0,,,
AZ,Vermont,South,0,0.0,,0.0,,,
AZ,Vermont,Midwest,0,0.0,,0.0,,,
AZ,Vermont,Northeast,0,0.0,,0.0,,,
AZ,Virginia,West,0,0.0,,0.0,,,
AZ,Virginia,South,0,0.0,,0.0,,,
AZ,Virginia,Midwest,0,0.0,,0.0,,,
AZ,Virginia,Northeast,0,0.0,,0.0,,,
AZ,Washington,West,0,0.0,,0.0,,,
AZ,Washington,South,0,0.0,,0.0,,,
AZ,Washington,Midwest,0,0.0,,0.0,,,
AZ,Washington,Northeast,0,0.0,,0.0,,,
AZ,West Virginia,West,0,0.0,,0.0,,,
AZ,West Virginia,South,0,0.0,,0.0,,,
AZ,West Virginia,Midwest,0,0.0,,0.0,,,
AZ,West Virginia,Northeast,0,0.0,,0.0,,,
AZ,Wisconsin,West,0,0.0,,0.0,,,
AZ,Wisconsin,South,0,0.0,,0.0,,,
AZ,Wisconsin,Midwest,0,0.0,,0.0,,,
AZ,Wisconsin,Northeast,0,0.0,,0.0,,,
AZ,Wyoming,West,0,0.0,,0.0,,,
AZ,Wyoming,South,0,0.0,,0.0,,,
AZ,Wyoming,Midwest,0,0.0,,0.0,,,
AZ,Wyoming,Northeast,0,0.0,,0.0,,,
CA,Alabama,West,0,0.0,,0.0,,,
CA,Alabama,South,0,0.0,,0.0,,,
CA,Alabama,Midwest,0,0.0,,0.0,,,
CA,Alabama,Northeast,0,0.0,,0.0,,,
CA,Alaska,West,0,0.0,,0.0,,,
CA,Alaska,South,0,0.0,,0.0,,,
CA,Alaska,Midwest,0,0.0,,0.0,,,
CA,Alaska,Northeast,0,0.0,,0.0,,,
CA,Arizona,West,0,0.0,,0.0,,,
CA,Arizona,South,0,0.0,,0.0,,,
CA,Arizona,Midwest,0,0.0,,0.0,,,
CA,Arizona,Northeast,0,0.0,,0.0,,,
CA,Arkansas,West,0,0.0,,0.0,,,
CA,Arkansas,South,0,0.0,,0.0,,,
CA,Arkansas,Midwest,0,0.0,,0.0,,,
CA,Arkansas,Northeast,0,0.0,,0.0,,,
CA,California,South,0,0.0,,0.0,,,
CA,California,Midwest,0,0.0,,0.0,,,
CA,California,Northeast,0,0.0,,0.0,,,
CA,Colorado,West,0,0.0,,0.0,,,
CA,Colorado,South,0,0.0,,0.0,,,
CA,Colorado,Midwest,0,0.0,,0.0,,,
CA,Colorado,Northeast,0,0.0,,0.0,,,
CA,Connecticut,West,0,0.0,,0.0,,,
CA,Connecticut,South,0,0.0,,0.0,,,
CA,Connecticut,Midwest,0,0.0,,0.0,,,
CA,Connecticut,Northeast,0,0.0,,0.0,,,
CA,Delaware,West,0,0.0,,0.0,,,
CA,Delaware,South,0,0.0,,0.0,,,
CA,Delaware,Midwest,0,0.0,,0.0,,,
CA,Delaware,Northeast,0,0.0,,0.0,,,
CA,District of Columbia,West,0,0.0,,0.0,,,
CA,District of Columbia,South,0,0.0,,0.0,,,
CA,District of Columbia,Midwest,0,0.0,,0.0,,,
CA,District of Columbia,Northeast,0,0.0,,0.0,,,
CA,Florida,West,0,0.0,,0.0,,,
CA,Florida,South,0,0.0,,0.0,,,
CA,Florida,Midwest,0,0.0,,0.0,,,
CA,Florida,Northeast,0,0.0,,0.0,,,
CA,Georgia,West,0,0.0,,0.0,,,
CA,Georgia,South,0,0.0,,0.0,,,
CA,Georgia,Midwest,0,0.0,,0.0,,,
CA,Georgia,Northeast,0,0.0,,0.0,,,
CA,Hawaii,West,0,0.0,,0.0,,,
CA,Hawaii,South,0,0.0,,0.0,,,
CA,Hawaii,Midwest,0,0.0,,0.0,,,
CA,Hawaii,Northeast,0,0.0,,0.0,,,
CA,Idaho,West,0,0.0,,0.0,,,
CA,Idaho,South,0,0.0,,0.0,,,
CA,Idaho,Midwest,0,0.0,,0.0,,,
CA,Idaho,Northeast,0,0.0,,0.0,,,
CA,Illinois,West,0,0.0,,0.0,,,
CA,Illinois,South,0,0.0,,0.0,,,
CA,Illinois,Midwest,0,0.0,,0.0,,,
CA,Illinois,Northeast,0,0.0,,0.0,,,
CA,Indiana,West,0,0.0,,0.0,,,
CA,Indiana,South,0,0.0,,0.0,,,
CA,Indiana,Midwest,0,0.0,,0.0,,,
CA,Indiana,Northeast,0,0.0,,0.0,,,
CA,Iowa,West,0,0.0,,0.0,,,
CA,Iowa,South,0,0.0,,0.0,,,
CA,Iowa,Midwest,0,0.0,,0.0,,,
CA,Iowa,Northeast,0,0.0,,0.0,,,
CA,Kansas,West,0,0.0,,0.0,,,
CA,Kansas,South,0,0.0,,0.0,,,
CA,Kansas,Midwest,0,0.0,,0.0,,,
CA,Kansas,Northeast,0,0.0,,0.0,,,
CA,Kentucky,West,0,0.0,,0.0,,,
CA,Kentucky,South,0,0.0,,0.0,,,
CA,Kentucky,Midwest,0,0.0,,0.0,,,
CA,Kentucky,Northeast,0,0.0,,0.0,,,
CA,Louisiana,West,0,0.0,,0.0,,,
CA,Louisiana,South,0,0.0,,0.0,,,
CA,Louisiana,Midwest,0,0.0,,0.0,,,
CA,Louisiana,Northeast,0,0.0,,0.0,,,
CA,Maine,West,0,0.0,,0.0,,,
CA,Maine,South,0,0.0,,0.0,,,
CA,Maine,Midwest,0,0.0,,0.0,,,
CA,Maine,Northeast,0,0.0,,0.0,,,
CA,Maryland,West,0,0.0,,0.0,,,
CA,Maryland,South,0,0.0,,0.0,,,
CA,Maryland,Midwest,0,0.0,,0.0,,,
CA,Maryland,Northeast,0,0.0,,0.0,,,
CA,Massachusetts,West,0,0.0,,0.0,,,
CA,Massachusetts,South,0,0.0,,0.0,,,
CA,Massachusetts,Midwest,0,0.0,,0.0,,,
CA,Massachusetts,Northeast,0,0.0,,0.0,,,
CA,Michigan,West,0,0.0,,0.0,,,
CA,Michigan,South,0,0.0,,0.0,,,
CA,Michigan,Midwest,0,0.0,,0.0,,,
CA,Michigan,Northeast,0,0.0,,0.0,,,
CA,Minnesota,West,0,0.0,,0.0,,,
CA,Minnesota,South,0,0.0,,0.0,,,
CA,Minnesota,Midwest,0,0.0,,0.0,,,
CA,Minnesota,Northeast,0,0.0,,0.0,,,
CA,Mississippi,West,0,0.0,,0.0,,,
CA,Mississippi,South,0,0.0,,0.0,,,
CA,Mississippi,Midwest,0,0.0,,0.0,,,
CA,Mississippi,Northeast,0,0.0,,0.0,,,
CA,Missouri,West,0,0.0,,0.0,,,
CA,Missouri,South,0,0.0,,0.0,,,
CA,Missouri,Midwest,0,0.0,,0.0,,,
CA,Missouri,Northeast,0,0.0,,0.0,,,
CA,Montana,West,0,0.0,,0.0,,,
CA,Montana,South,0,0.0,,0.0,,,
CA,Montana,Midwest,0,0.0,,0.0,,,
CA,Montana,Northeast,0,0.0,,0.0,,,
CA,Nebraska,West,0,0.0,,0.0,,,
CA,Nebraska,South,0,0.0,,0.0,,,
CA,Nebraska,Midwest,0,0.0,,0.0,,,
CA,Nebraska,Northeast,0,0.0,,0.0,,,
CA,Nevada,West,0,0.0,,0.0,,,
CA,Nevada,South,0,0.0,,0.0,,,
CA,Nevada,Midwest,0,0.0,,0.0,,,
CA,Nevada,Northeast,0,0.0,,0.0,,,
CA,New Hampshire,West,0,0.0,,0.0,,,
CA,New Hampshire,South,0,0.0,,0.0,,,
CA,New Hampshire,Midwest,0,0.0,,0.0,,,
CA,New Hampshire,Northeast,0,0.0,,0.0,,,
CA,New Jersey,West,0,0.0,,0.0,,,
CA,New Jersey,South,0,0.0,,0.0,,,
CA,New Jersey,Midwest,0,0.0,,0.0,,,
CA,New Jersey,Northeast,0,0.0,,0.0,,,
CA,New Mexico,West,0,0.0,,0.0,,,
CA,New Mexico,South,0,0.0,,0.0,,,
