state_abbr,state_fips,state_name,region,division,year,is_forecast_year,fatal_shootings,population,log_population,population_growth_1yr,fatal_shootings_per_1m,year_index,post_2020,unarmed_share,gun_share,vehicle_share,mental_illness_share,body_camera_share,male_share,median_age,multi_agency_share,avg_agency_count,unique_agencies,race_W_share,race_B_share,race_H_share,race_A_share,race_N_share,race_O_share,threat_shoot_share,threat_threat_share,threat_point_share,threat_attack_share,threat_move_share,threat_flee_share,threat_undetermined_share,flee_not_fleeing_share,flee_car_share,flee_foot_share,flee_other_share,agency_type_local_police_share,agency_type_sheriff_share,agency_type_state_police_share,agency_type_federal_share,agency_type_local_other_share,agency_type_state_other_share,agency_type_other_share,fatal_shootings_lag1,fatal_shootings_lag2,fatal_shootings_lag3,fatal_rate_per_1m_lag1,fatal_rate_per_1m_lag2,fatal_rate_per_1m_lag3,fatal_shootings_roll3_avg,fatal_shootings_roll3_sd,fatal_rate_per_1m_roll3_avg,fatal_rate_per_1m_roll3_sd,fatal_count_lag1_delta,fatal_rate_lag1_delta,prev_national_rate_per_1m,prev_national_rate_expected_count,unarmed_share_lag1,unarmed_share_roll3_avg,gun_share_lag1,gun_share_roll3_avg,vehicle_share_lag1,vehicle_share_roll3_avg,mental_illness_share_lag1,mental_illness_share_roll3_avg,body_camera_share_lag1,body_camera_share_roll3_avg,male_share_lag1,male_share_roll3_avg,median_age_lag1,median_age_roll3_avg,multi_agency_share_lag1,multi_agency_share_roll3_avg,avg_agency_count_lag1,avg_agency_count_roll3_avg,unique_agencies_lag1,unique_agencies_roll3_avg,race_W_share_lag1,race_W_share_roll3_avg,race_B_share_lag1,race_B_share_roll3_avg,race_H_share_lag1,race_H_share_roll3_avg,race_A_share_lag1,race_A_share_roll3_avg,race_N_share_lag1,race_N_share_roll3_avg,race_O_share_lag1,race_O_share_roll3_avg,threat_shoot_share_lag1,threat_shoot_share_roll3_avg,threat_threat_share_lag1,threat_threat_share_roll3_avg,threat_point_share_lag1,threat_point_share_roll3_avg,threat_attack_share_lag1,threat_attack_share_roll3_avg,threat_move_share_lag1,threat_move_share_roll3_avg,threat_flee_share_lag1,threat_flee_share_roll3_avg,threat_undetermined_share_lag1,threat_undetermined_share_roll3_avg,flee_not_fleeing_share_lag1,flee_not_fleeing_share_roll3_avg,flee_car_share_lag1,flee_car_share_roll3_avg,flee_foot_share_lag1,flee_foot_share_roll3_avg,flee_other_share_lag1,flee_other_share_roll3_avg,agency_type_local_police_share_lag1,agency_type_local_police_share_roll3_avg,agency_type_sheriff_share_lag1,agency_type_sheriff_share_roll3_avg,agency_type_state_police_share_lag1,agency_type_state_police_share_roll3_avg,agency_type_federal_share_lag1,agency_type_federal_share_roll3_avg,agency_type_local_other_share_lag1,agency_type_local_other_share_roll3_avg,agency_type_state_other_share_lag1,agency_type_state_other_share_roll3_avg,agency_type_other_share_lag1,agency_type_other_share_roll3_avg,region_Midwest,region_Northeast,region_South,region_West,division_East_North_Central,division_East_South_Central,division_Middle_Atlantic,division_Mountain,division_New_England,division_Pacific,division_South_Atlantic,division_West_North_Central,division_West_South_Central
MO,29,Missouri,Midwest,West North Central,2021,False,31,6172551,15.635623,0.002839,5.022235,6,1,0.0,0.741935,0.032258,0.193548,0.032258,0.935484,35.0,0.032258,1.032258,25,0.645161,0.16129,0.064516,0.0,0.0,0.0,0.419355,0.258065,0.16129,0.129032,0.0,0.0,0.032258,0.0,0.064516,0.16129,0.032258,0.59375,0.34375,0.03125,0.0,0.03125,0.0,0.0,25.0,28.0,24.0,4.06169,4.562172,3.920529,25.666667,1.699673,4.181463,0.275301,-3.0,-0.500482,3.079214,19.006607,0.08,0.050476,0.76,0.739444,0.04,0.102619,0.08,0.14373,0.0,0.0,0.96,0.935079,30.5,32.666667,0.08,0.038571,1.08,1.038571,20.0,18.0,0.4,0.440873,0.36,0.348175,0.0,0.011905,0.0,0.013889,0.0,0.0,0.0,0.0,0.36,0.292619,0.24,0.193095,0.24,0.234762,0.08,0.20127,0.0,0.025794,0.0,0.0,0.08,0.040556,0.0,0.0,0.24,0.167302,0.16,0.192222,0.08,0.040556,0.592593,0.686516,0.296296,0.214187,0.074074,0.061569,0.037037,0.037729,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
MO,29,Missouri,Midwest,West North Central,2022,False,29,6179285,15.636713,0.001091,4.6931,7,1,0.034483,0.62069,0.034483,0.103448,0.137931,0.965517,36.5,0.172414,1.275862,24,0.517241,0.310345,0.034483,0.0,0.0,0.0,0.310345,0.413793,0.103448,0.068966,0.0,0.068966,0.034483,0.0,0.206897,0.172414,0.068966,0.72973,0.162162,0.081081,0.027027,0.0,0.0,0.0,31.0,25.0,28.0,5.022235,4.06169,4.562172,28.0,2.44949,4.548699,0.392257,6.0,0.960545,3.161697,19.537025,0.0,0.050476,0.741935,0.750645,0.032258,0.071705,0.193548,0.138802,0.032258,0.010753,0.935484,0.941352,35.0,32.666667,0.032258,0.049324,1.032258,1.049324,25.0,21.0,0.645161,0.503149,0.16129,0.304716,0.064516,0.03341,0.0,0.0,0.0,0.0,0.0,0.0,0.419355,0.307404,0.258065,0.23745,0.16129,0.205192,0.129032,0.188725,0.0,0.011905,0.0,0.0,0.032258,0.037419,0.0,0.0,0.064516,0.161029,0.16129,0.19043,0.032258,0.037419,0.59375,0.648321,0.34375,0.259326,0.03125,0.058097,0.0,0.02384,0.03125,0.010417,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
MO,29,Missouri,Midwest,West North Central,2023,False,27,6205956,15.64102,0.004316,4.350659,8,1,0.037037,0.666667,0.074074,0.185185,0.148148,0.925926,41.0,0.074074,1.074074,23,0.592593,0.222222,0.0,0.0,0.0,0.0,0.296296,0.259259,0.148148,0.037037,0.074074,0.037037,0.0,0.0,0.111111,0.037037,0.074074,0.793103,0.206897,0.0,0.0,0.0,0.0,0.0,29.0,31.0,25.0,4.6931,5.022235,4.06169,28.333333,2.494438,4.592341,0.398561,-2.0,-0.329135,3.284467,20.383261,0.034483,0.038161,0.62069,0.707542,0.034483,0.03558,0.103448,0.125666,0.137931,0.05673,0.965517,0.953667,36.5,34.0,0.172414,0.094891,1.275862,1.129373,24.0,23.0,0.517241,0.520801,0.310345,0.277212,0.034483,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.310345,0.363233,0.413793,0.303953,0.103448,0.168246,0.068966,0.092666,0.0,0.0,0.068966,0.022989,0.034483,0.048914,0.0,0.0,0.206897,0.170471,0.172414,0.164568,0.068966,0.060408,0.72973,0.638691,0.162162,0.267403,0.081081,0.062135,0.027027,0.021355,0.0,0.010417,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
MO,29,Missouri,Midwest,West North Central,2024,False,26,6243544,15.647059,0.006057,4.164302,9,1,0.038462,0.461538,0.076923,0.153846,0.0,0.923077,33.5,0.076923,1.076923,23,0.461538,0.153846,0.038462,0.0,0.0,0.0,0.230769,0.0,0.115385,0.115385,0.153846,0.0,0.346154,0.0,0.192308,0.038462,0.038462,0.571429,0.25,0.107143,0.071429,0.0,0.0,0.0,27.0,29.0,31.0,4.350659,4.6931,5.022235,29.0,1.632993,4.688665,0.274187,-2.0,-0.34244,3.456518,21.580924,0.037037,0.02384,0.666667,0.676431,0.074074,0.046938,0.185185,0.160727,0.148148,0.106112,0.925926,0.942309,41.0,37.5,0.074074,0.092915,1.074074,1.127398,23.0,24.0,0.592593,0.584998,0.222222,0.231286,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.296296,0.341999,0.259259,0.310372,0.148148,0.137629,0.037037,0.078345,0.074074,0.024691,0.037037,0.035334,0.0,0.022247,0.0,0.0,0.111111,0.127508,0.037037,0.12358,0.074074,0.058433,0.793103,0.705528,0.206897,0.237603,0.0,0.037444,0.0,0.009009,0.0,0.010417,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
MO,29,Missouri,Midwest,West North Central,2025,True,,6270541,15.651373,0.004324,0.0,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,27.0,29.0,4.164302,4.350659,4.6931,27.333333,1.247219,4.402687,0.218993,-1.0,-0.186358,3.455844,21.67001,0.038462,0.03666,0.461538,0.582965,0.076923,0.061827,0.153846,0.147493,0.0,0.09536,0.923077,0.938173,33.5,37.0,0.076923,0.107804,1.076923,1.142286,23.0,23.333333,0.461538,0.523791,0.153846,0.228804,0.038462,0.024315,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.279137,0.0,0.224351,0.115385,0.122327,0.115385,0.073796,0.153846,0.075973,0.0,0.035334,0.346154,0.126879,0.0,0.0,0.192308,0.170105,0.038462,0.082637,0.038462,0.0605,0.571429,0.698087,0.25,0.206353,0.107143,0.062741,0.071429,0.032819,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
MS,28,Mississippi,South,East South Central,2015,False,8,2988471,14.910272,0.0,2.676954,0,0,0.125,0.375,0.0,0.0,0.125,1.0,35.0,0.125,1.125,8,0.875,0.125,0.0,0.0,0.0,0.0,0.5,0.125,0.0,0.0,0.125,0.0,0.25,0.0,0.125,0.25,0.0,0.555556,0.333333,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0
MS,28,Mississippi,South,East South Central,2016,False,8,2987938,14.910094,-0.000178,2.677432,1,0,0.25,0.625,0.0,0.125,0.0,1.0,37.0,0.25,1.375,10,0.5,0.5,0.0,0.0,0.0,0.0,0.625,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.125,0.545455,0.272727,0.090909,0.0,0.0,0.090909,0.0,8.0,0.0,0.0,2.676954,0.0,0.0,8.0,0.0,2.676954,0.0,8.0,2.676954,3.103215,9.272215,0.125,0.125,0.375,0.375,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0,35.0,35.0,0.125,0.125,1.125,1.125,8.0,8.0,0.875,0.875,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.25,0.25,0.0,0.0,0.125,0.125,0.25,0.25,0.0,0.0,0.555556,0.555556,0.333333,0.333333,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0
MS,28,Mississippi,South,East South Central,2017,False,17,2988510,14.910285,0.000191,5.688453,2,0,0.117647,0.588235,0.0,0.117647,0.117647,0.941176,40.0,0.0,1.0,16,0.529412,0.411765,0.058824,0.0,0.0,0.0,0.411765,0.117647,0.176471,0.117647,0.058824,0.058824,0.0,0.0,0.294118,0.0,0.0,0.529412,0.470588,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,2.677432,2.676954,0.0,8.0,0.0,2.677193,0.000239,0.0,0.000478,2.96958,8.874619,0.25,0.1875,0.625,0.5,0.0,0.0,0.125,0.0625,0.0,0.0625,1.0,1.0,37.0,36.0,0.25,0.1875,1.375,1.25,10.0,9.0,0.5,0.6875,0.5,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.5625,0.125,0.125,0.0,0.0,0.25,0.125,0.0,0.0625,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.125,0.25,0.25,0.125,0.0625,0.545455,0.550505,0.272727,0.30303,0.090909,0.10101,0.0,0.0,0.0,0.0,0.090909,0.045455,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0
MS,28,Mississippi,South,East South Central,2018,False,10,2981020,14.907776,-0.002506,3.354556,3,0,0.1,0.7,0.1,0.0,0.0,0.9,36.0,0.0,1.0,8,0.4,0.5,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,17.0,8.0,8.0,5.688453,2.677432,2.676954,11.0,4.242641,3.680946,1.419522,9.0,3.011022,3.027827,9.026013,0.117647,0.164216,0.588235,0.529412,0.0,0.0,0.117647,0.080882,0.117647,0.080882,0.941176,0.980392,40.0,37.333333,0.0,0.125,1.0,1.166667,16.0,11.333333,0.529412,0.634804,0.411765,0.345588,0.058824,0.019608,0.0,0.0,0.0,0.0,0.0,0.0,0.411765,0.512255,0.117647,0.122549,0.176471,0.058824,0.117647,0.122549,0.058824,0.061275,0.058824,0.019608,0.0,0.083333,0.0,0.0,0.294118,0.181373,0.0,0.166667,0.0,0.041667,0.529412,0.543474,0.470588,0.358883,0.0,0.06734,0.0,0.0,0.0,0.0,0.0,0.030303,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0
MS,28,Mississippi,South,East South Central,2019,False,18,2976149,14.906141,-0.001634,6.048084,4,0,0.0,0.833333,0.111111,0.388889,0.111111,1.0,32.0,0.0,1.0,18,0.611111,0.277778,0.0,0.055556,0.0,0.0,0.444444,0.055556,0.166667,0.055556,0.222222,0.0,0.055556,0.0,0.333333,0.111111,0.055556,0.444444,0.5,0.055556,0.0,0.0,0.0,0.0,10.0,17.0,8.0,3.354556,5.688453,2.677432,11.666667,3.858612,3.906814,1.289781,-7.0,-2.333897,3.036541,9.037199,0.1,0.155882,0.7,0.637745,0.1,0.033333,0.0,0.080882,0.0,0.039216,0.9,0.947059,36.0,37.666667,0.0,0.083333,1.0,1.125,8.0,11.333333,0.4,0.476471,0.5,0.470588,0.0,0.019608,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.545588,0.2,0.147549,0.0,0.058824,0.2,0.189216,0.0,0.019608,0.0,0.019608,0.0,0.0,0.0,0.0,0.3,0.239706,0.2,0.15,0.0,0.041667,0.7,0.591622,0.3,0.347772,0.0,0.030303,0.0,0.0,0.0,0.0,0.0,0.030303,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0
MS,28,Mississippi,South,East South Central,2020,False,10,2958385,14.900154,-0.005969,3.380223,5,0,0.0,0.6,0.2,0.2,0.1,1.0,43.0,0.0,1.0,8,0.6,0.3,0.0,0.0,0.0,0.0,0.2,0.1,0.4,0.2,0.1,0.0,0.0,0.0,0.2,0.1,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,18.0,10.0,17.0,6.048084,3.354556,5.688453,15.0,3.559026,5.030365,1.194036,8.0,2.693528,3.02523,8.949795,0.0,0.072549,0.833333,0.70719,0.111111,0.07037,0.388889,0.168845,0.111111,0.076253,1.0,0.947059,32.0,36.0,0.0,0.0,1.0,1.0,18.0,14.0,0.611111,0.513508,0.277778,0.396514,0.0,0.019608,0.055556,0.018519,0.0,0.0,0.0,0.0,0.444444,0.485403,0.055556,0.124401,0.166667,0.114379,0.055556,0.124401,0.222222,0.093682,0.0,0.019608,0.055556,0.018519,0.0,0.0,0.333333,0.30915,0.111111,0.103704,0.055556,0.018519,0.444444,0.557952,0.5,0.423529,0.055556,0.018519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0
MS,28,Mississippi,South,East South Central,2021,False,22,2947603,14.896503,-0.003645,7.463692,6,1,0.0,0.454545,0.045455,0.090909,0.045455,0.954545,41.5,0.045455,1.045455,17,0.227273,0.5,0.0,0.0,0.0,0.0,0.318182,0.272727,0.045455,0.090909,0.045455,0.045455,0.181818,0.0,0.136364,0.227273,0.045455,0.608696,0.391304,0.0,0.0,0.0,0.0,0.0,10.0,18.0,10.0,3.380223,6.048084,3.354556,12.666667,3.771236,4.260954,1.263735,-8.0,-2.667862,3.079214,9.076301,0.0,0.033333,0.6,0.711111,0.2,0.137037,0.2,0.196296,0.1,0.07037,1.0,0.966667,43.0,37.0,0.0,0.0,1.0,1.0,8.0,11.333333,0.6,0.537037,0.3,0.359259,0.0,0.0,0.0,0.018519,0.0,0.0,0.0,0.0,0.2,0.414815,0.1,0.118519,0.4,0.188889,0.2,0.151852,0.1,0.107407,0.0,0.0,0.0,0.018519,0.0,0.0,0.2,0.277778,0.1,0.137037,0.0,0.018519,0.7,0.614815,0.2,0.333333,0.0,0.018519,0.1,0.033333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0
MS,28,Mississippi,South,East South Central,2022,False,13,2941237,14.894341,-0.00216,4.419909,7,1,0.0,0.769231,0.0,0.153846,0.0,0.615385,39.0,0.076923,1.076923,14,0.307692,0.538462,0.0,0.0,0.0,0.0,0.230769,0.153846,0.307692,0.076923,0.0,0.0,0.230769,0.0,0.076923,0.0,0.076923,0.571429,0.357143,0.071429,0.0,0.0,0.0,0.0,22.0,10.0,18.0,7.463692,3.380223,6.048084,16.666667,4.988877,5.630666,1.692997,12.0,4.083469,3.161697,9.299299,0.0,0.0,0.454545,0.629293,0.045455,0.118855,0.090909,0.226599,0.045455,0.085522,0.954545,0.984848,41.5,38.833333,0.045455,0.015152,1.045455,1.015152,17.0,14.333333,0.227273,0.479461,0.5,0.359259,0.0,0.0,0.0,0.018519,0.0,0.0,0.0,0.0,0.318182,0.320875,0.272727,0.142761,0.045455,0.20404,0.090909,0.115488,0.045455,0.122559,0.045455,0.015152,0.181818,0.079125,0.0,0.0,0.136364,0.223232,0.227273,0.146128,0.045455,0.03367,0.608696,0.58438,0.391304,0.363768,0.0,0.018519,0.0,0.033333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0
MS,28,Mississippi,South,East South Central,2023,False,16,2942470,14.89476,0.000419,5.437609,8,1,0.0625,0.6875,0.0,0.0625,0.0625,0.875,38.0,0.0625,1.0625,17,0.375,0.1875,0.0,0.0,0.0,0.0,0.25,0.3125,0.25,0.0625,0.0,0.0,0.0,0.0,0.125,0.0625,0.0,0.352941,0.529412,0.058824,0.0,0.058824,0.0,0.0,13.0,22.0,10.0,4.419909,7.463692,3.380223,15.0,5.09902,5.087941,1.732701,-9.0,-3.043783,3.284467,9.664447,0.0,0.0,0.769231,0.607925,0.0,0.081818,0.153846,0.148252,0.0,0.048485,0.615385,0.856643,39.0,41.166667,0.076923,0.040793,1.076923,1.040793,14.0,13.0,0.307692,0.378322,0.538462,0.446154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769,0.24965,0.153846,0.175524,0.307692,0.251049,0.076923,0.122611,0.0,0.048485,0.0,0.015152,0.230769,0.137529,0.0,0.0,0.076923,0.137762,0.0,0.109091,0.076923,0.040793,0.571429,0.626708,0.357143,0.316149,0.071429,0.02381,0.0,0.033333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0
MS,28,Mississippi,South,East South Central,2024,False,17,2950172,14.897374,0.002618,5.762376,9,1,0.0,0.705882,0.0,0.0,0.058824,0.882353,32.0,0.058824,1.058824,16,0.117647,0.352941,0.0,0.0,0.0,0.0,0.411765,0.058824,0.235294,0.176471,0.058824,0.0,0.058824,0.0,0.117647,0.235294,0.0,0.611111,0.277778,0.055556,0.055556,0.0,0.0,0.0,16.0,13.0,22.0,5.437609,4.419909,7.463692,17.0,3.741657,5.773736,1.265145,3.0,1.0177,3.456518,10.197324,0.0625,0.020833,0.6875,0.637092,0.0,0.015152,0.0625,0.102418,0.0625,0.035985,0.875,0.814977,38.0,39.5,0.0625,0.061626,1.0625,1.061626,17.0,16.0,0.375,0.303322,0.1875,0.408654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.266317,0.3125,0.246358,0.25,0.201049,0.0625,0.076777,0.0,0.015152,0.0,0.015152,0.0,0.137529,0.0,0.0,0.125,0.112762,0.0625,0.096591,0.0,0.040793,0.352941,0.511022,0.529412,0.425953,0.058824,0.043417,0.0,0.0,0.058824,0.019608,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0
MS,28,Mississippi,South,East South Central,2025,True,,2954160,14.898725,0.001352,0.0,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,13.0,5.762376,5.437609,4.419909,15.333333,1.699673,5.206631,0.571878,1.0,0.324767,3.455844,10.209115,0.0,0.020833,0.705882,0.720871,0.0,0.0,0.0,0.072115,0.058824,0.040441,0.882353,0.790913,32.0,36.333333,0.058824,0.066082,1.058824,1.066082,16.0,15.666667,0.117647,0.26678,0.352941,0.359634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411765,0.297511,0.058824,0.175057,0.235294,0.264329,0.176471,0.105298,0.058824,0.019608,0.0,0.0,0.058824,0.096531,0.0,0.0,0.117647,0.106523,0.235294,0.099265,0.0,0.025641,0.611111,0.511827,0.277778,0.388111,0.055556,0.061936,0.055556,0.018519,0.0,0.019608,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0
MT,30,Montana,West,Mountain,2015,False,4,1030475,13.84553,0.0,3.881705,0,0,0.0,0.5,0.0,0.0,0.0,1.0,38.0,0.0,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0
MT,30,Montana,West,Mountain,2016,False,5,1040859,13.855557,0.010077,4.803725,1,0,0.0,0.6,0.0,0.2,0.2,1.0,36.0,0.0,1.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.881705,0.0,0.0,4.0,0.0,3.881705,0.0,4.0,3.881705,3.103215,3.23001,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,38.0,38.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0
MT,30,Montana,West,Mountain,2017,False,6,1052482,13.866662,0.011167,5.70081,2,0,0.0,0.5,0.166667,0.166667,0.166667,1.0,30.0,0.166667,1.166667,4,0.5,0.0,0.0,0.0,0.5,0.0,0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.0,0.0,0.333333,0.166667,0.0,0.714286,0.142857,0.142857,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.803725,3.881705,0.0,4.5,0.5,4.342715,0.46101,1.0,0.92202,2.96958,3.125429,0.0,0.0,0.6,0.55,0.0,0.0,0.2,0.1,0.2,0.1,1.0,1.0,36.0,37.0,0.0,0.0,1.0,1.0,5.0,4.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.325,0.0,0.25,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.6,0.425,0.4,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0
MT,30,Montana,West,Mountain,2018,False,6,1060665,13.874407,0.007775,5.656828,3,0,0.0,0.5,0.0,0.333333,0.166667,0.833333,36.0,0.0,1.0,5,0.833333,0.0,0.0,0.0,0.166667,0.0,0.0,0.5,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.166667,0.0,0.166667,0.0,0.0,0.0,6.0,5.0,4.0,5.70081,4.803725,3.881705,5.0,0.816497,4.795413,0.74267,1.0,0.897085,3.027827,3.21151,0.0,0.0,0.5,0.533333,0.166667,0.055556,0.166667,0.122222,0.166667,0.122222,1.0,1.0,30.0,34.666667,0.166667,0.055556,1.166667,1.055556,4.0,4.333333,0.5,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.166667,0.0,0.0,0.333333,0.244444,0.333333,0.327778,0.166667,0.222222,0.166667,0.122222,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.333333,0.194444,0.166667,0.138889,0.0,0.0,0.714286,0.521429,0.142857,0.430952,0.142857,0.047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0
MT,30,Montana,West,Mountain,2019,False,6,1068778,13.882026,0.007649,5.613888,4,0,0.0,1.0,0.0,0.166667,0.0,1.0,38.0,0.0,1.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.166667,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.666667,0.0,0.0,0.333333,0.0,0.0,0.0,6.0,6.0,5.0,5.656828,5.70081,4.803725,5.666667,0.471405,5.387121,0.412914,0.0,-0.043982,3.036541,3.245388,0.0,0.0,0.5,0.533333,0.0,0.055556,0.333333,0.233333,0.166667,0.177778,0.833333,0.944444,36.0,34.0,0.0,0.055556,1.0,1.055556,5.0,4.666667,0.833333,0.777778,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.222222,0.0,0.0,0.0,0.244444,0.5,0.411111,0.166667,0.111111,0.166667,0.177778,0.166667,0.055556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111,0.0,0.055556,0.0,0.0,0.666667,0.660317,0.166667,0.236508,0.0,0.047619,0.166667,0.055556,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0
