year,state_abbr,state_fips,state_name,fatal_shootings,population,fatal_shootings_per_100k,fatal_shootings_per_1m,unarmed_count,unarmed_per_1m,armed_with_gun_count,armed_with_gun_per_1m,mental_illness_related_count,mental_illness_related_per_1m,body_camera_count,body_camera_per_1m,race_known_count,race_missing_count,population_source_vintage,population_source_url,region,is_nm,year_centered,land_area_sqmi,population_density,log_density,log_population,gun_share,unarmed_share,mental_illness_share,bodycam_share,race_missing_share,unique_agencies_with_shootings,agency_event_rows,multi_agency_rows,local_police_agency_share,sheriff_agency_share,state_agency_agency_share,other_agency_share,federal_agency_share,unique_agencies_per_1m,multi_agency_share,top_city,top_city_count,top_city_share,city_hhi,num_cities_with_incidents,top_county,top_county_count,top_county_share,county_hhi,num_counties_with_incidents,log_density_z,gun_share_z,unarmed_share_z,mental_illness_share_z,bodycam_share_z,race_missing_share_z,unique_agencies_per_1m_z,sheriff_agency_share_z,local_police_agency_share_z,multi_agency_share_z,top_city_share_z,top_county_share_z,city_hhi_z,county_hhi_z
2018,FL,12,Florida,64,21244317,0.3013,3.0126,8,0.3766,33,1.5534,23,1.0826,5,0.2354,62,2,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,South,0,-1.5,53625,396.1644195804196,5.981829326043069,16.871599982273388,0.515625,0.125,0.359375,0.078125,0.03125,49.0,67.0,6.0,0.4393939393939394,0.5454545454545454,0.0,0.0,0.015151515151515152,2.306499192231033,0.08955223880597014,Jacksonville,53,0.07969924812030076,0.01871219401888179,248,Miami-Dade,49,0.13687150837988826,0.05311944071658188,53,0.8782578974918825,-0.31292353688417157,0.8688810973772473,0.9375178319908299,-0.4962128698650287,-0.48927983421614735,-0.3324113745439709,1.4503111401714133,-1.0250117653466648,-0.2946236426333644,-0.7959810480305454,-0.8412328608847833,-0.4985379299442719,-0.6978470780968257
2018,GA,13,Georgia,44,10511131,0.4186,4.186,2,0.1903,26,2.4736,12,1.1416,4,0.3805,38,6,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,South,0,-1.5,57513,182.7609583920157,5.208179060673528,16.167945348861686,0.5909090909090909,0.045454545454545456,0.2727272727272727,0.09090909090909091,0.13636363636363635,32.0,47.0,6.0,0.5681818181818182,0.4318181818181818,0.0,0.0,0.0,3.04439170247236,0.1276595744680851,Atlanta,39,0.10051546391752578,0.01750983101286003,187,Fulton,23,0.12105263157894737,0.03645429362880886,73,0.36871143807605716,0.03610560119434166,-0.052148117009515084,0.4181798327749462,-0.43103239060579235,0.17442230659143954,0.06757917649352245,0.8974172329878556,-0.4864090174402473,-0.07864034145174097,-0.657324159315735,-0.9254464687388831,-0.5070708572766074,-0.795028708616833
2018,HI,15,Hawaii,11,1420593,0.7743,7.7432,0,0.0,6,4.2236,5,3.5197,2,1.4079,11,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,West,0,-1.5,6423,221.17281644091545,5.398944370780489,14.166584948038283,0.5454545454545454,0.0,0.45454545454545453,0.18181818181818182,0.0,4.0,11.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0,2.8157255455996193,0.0,Honolulu,18,0.3829787234042553,0.17609778180172028,22,Honolulu,12,0.5454545454545454,0.4173553719008264,3,0.49435450018750593,-0.17462897273985525,-0.5784505252305222,1.5079382573590954,0.032473239682110834,-0.6865966868886731,-0.05637424601952096,-0.7612644885628177,0.9393041387826219,-0.8021844004101795,1.2241646337575556,1.3339058732379647,0.6183957888927067,1.426169079698045
2018,IA,19,Iowa,9,3148618,0.2858,2.8584,0,0.0,5,1.588,2,0.6352,2,0.6352,9,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Midwest,0,-1.5,55857,56.36926437152013,4.031924052008689,14.962474184372851,0.5555555555555556,0.0,0.2222222222222222,0.2222222222222222,0.0,11.0,11.0,3.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,3.4935962380955705,0.2727272727272727,Des Moines,8,0.12698412698412698,0.049634668682287726,34,Polk,9,0.28125,0.12109375,16,-0.40600111857124294,-0.1277990674211446,-0.5784505252305222,0.11546915927934925,0.23847574203228994,-0.6865966868886731,0.31108018407754845,1.4994572652543965,-1.0038900889581779,0.7435688164555755,-0.48101629889545694,-0.07261737516715432,-0.27908737473144984,-0.30145968500382037
2018,ID,16,Idaho,13,1750536,0.7426,7.4263,1,0.5713,6,3.4275,2,1.1425,0,0.0,12,1,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,West,0,-1.5,82643,21.181902883486806,3.0531471795505576,14.375432584718089,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,11.0,14.0,2.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,6.283789650712697,0.14285714285714285,Boise,19,0.21348314606741572,0.07284433783613181,41,Ada,21,0.4117647058823529,0.2064590542099192,14,-1.0506493688770986,-0.563677416926064,0.3122150886819514,-0.2943545217608435,-0.8945380208936955,-0.20089366492553262,1.82356470604255,-0.39266855044044596,0.6224789929553178,0.007495856043311263,0.0951539800738209,0.6221926545636477,-0.11437304195055638,0.19634206911588953
2018,IL,17,Illinois,20,12723071,0.1572,1.5719,1,0.0786,14,1.1004,2,0.1572,4,0.3144,20,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Midwest,0,-1.5,55519,229.16606927358202,5.434446934063032,16.35892751755413,0.7,0.05,0.1,0.2,0.0,18.0,21.0,2.0,0.8571428571428571,0.047619047619047616,0.0,0.0,0.09523809523809523,1.414752774703529,0.09523809523809523,Chicago,57,0.2714285714285714,0.08081632653061223,110,Cook,49,0.4016393442622951,0.17643106691749538,37,0.5177374242690544,0.5418685786364131,0.0004821238125856469,-0.6170906705799953,0.12517436573969148,-0.6865966868886731,-0.8158017545545795,-0.9718907389184588,0.7220526102153274,-0.262397562774519,0.4811286679854051,0.568289128821429,-0.057797448819764737,0.021235977885958424
2018,IN,18,Indiana,18,6695497,0.2688,2.6884,0,0.0,12,1.7922,5,0.7468,2,0.2987,18,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Midwest,0,-1.5,35826,186.88932618768493,5.230516603080479,15.716945768855526,0.6666666666666666,0.0,0.2777777777777778,0.1111111111111111,0.0,14.0,19.0,2.0,0.6875,0.25,0.0,0.0,0.0625,2.0909575495291834,0.10526315789473684,Indianapolis,44,0.205607476635514,0.0591754738405101,92,Marion,39,0.3170731707317073,0.1257849163857492,40,0.3834235323581885,0.387329891084669,-0.5784505252305222,0.44845090012450606,-0.3280311394307028,-0.6865966868886731,-0.44925037106345433,0.012786981494163109,0.012590587237756821,-0.20557789565497578,0.04269411750267075,0.1180913894343266,-0.21137820811591346,-0.27410347890455106
2018,KS,20,Kansas,7,2911359,0.2404,2.4044,0,0.0,5,1.7174,2,0.687,0,0.0,7,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Midwest,0,-1.5,81759,35.609033867831066,3.572599365998611,14.884130540441578,0.7142857142857143,0.0,0.2857142857142857,0.0,0.0,8.0,10.0,4.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,2.7478576156358594,0.4,Wichita,20,0.20202020202020202,0.08295071931435569,45,Sedgwick,11,0.19642857142857142,0.09502551020408162,24,-0.7085244653019858,0.6080994447300181,-0.5784505252305222,0.4960197202452426,-0.8945380208936955,-0.6865966868886731,-0.09316352132345389,-0.6629722383968519,0.854817433228674,1.464920317659595,0.018799268315380542,-0.5241739940867701,-0.0426500944591176,-0.45347478782955986
2018,KY,21,Kentucky,20,4461153,0.4483,4.4831,0,0.0,13,2.914,2,0.4483,3,0.6725,20,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,South,0,-1.5,39486,112.98062604467407,4.727216353080862,15.310917810765035,0.65,0.0,0.1,0.15,0.0,10.0,21.0,2.0,0.5,0.5,0.0,0.0,0.0,2.241572974520264,0.09523809523809523,Louisville,37,0.2138728323699422,0.053560092218249866,106,Jefferson,20,0.2127659574468085,0.06518786781349027,46,0.05193671991858257,0.3100605473087972,-0.5784505252305222,-0.6170906705799953,-0.12975373091865533,-0.6865966868886731,-0.36760603127035135,1.2291535772979902,-0.7715516486848214,-0.262397562774519,0.0977496819443935,-0.4372000428502932,-0.25122943697617034,-0.6274708961818228
2018,LA,22,Louisiana,15,4659690,0.3219,3.2191,3,0.6438,7,1.5022,1,0.2146,1,0.2146,14,1,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,South,0,-1.5,43204,107.85320803629294,4.680771117745521,15.354459480283886,0.4666666666666667,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,11.0,15.0,0.0,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,2.360672061875361,0.0,Baton Rouge,16,0.08,0.0274,94,Jefferson,15,0.13513513513513514,0.059816573330086845,34,0.021346663556935215,-0.5399022342257958,1.7372800709419092,-0.8168797150870895,-0.5546338920158999,-0.2656540678539514,-0.3030458020797236,2.16482018945478,-1.5758000957849014,-0.8021844004101795,-0.793977738672089,-0.8504766433202905,-0.43688232615154254,-0.6587932213404913
2018,MA,25,Massachusetts,3,6882635,0.0436,0.4359,1,0.1453,1,0.1453,1,0.1453,0,0.0,3,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Northeast,0,-1.5,7800,882.3891025641026,6.7826331180943376,15.744512130772021,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43587957228590507,0.0,Boston,10,0.16393442622950818,0.05079279763504434,41,Middlesex,6,0.1875,0.140625,9,1.405688385390162,-1.1580569844327726,3.2811004683901968,0.7814326409696626,-0.8945380208936955,-0.6865966868886731,-1.3464210875829203,-1.203579614309664,1.3194943137753872,-0.8021844004101795,-0.234890221977636,-0.5717062697625191,-0.2708683675382368,-0.18756457738208904
2018,MD,24,Maryland,12,6035802,0.1988,1.9881,1,0.1657,9,1.4911,2,0.3314,3,0.497,12,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,South,0,-1.5,9707,621.7989080045328,6.432616741438699,15.613219295150927,0.75,0.08333333333333333,0.16666666666666666,0.25,0.0,7.0,12.0,0.0,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,1.159746459542576,0.0,Baltimore,33,0.2558139534883721,0.0767381767922601,67,Baltimore City,14,0.23333333333333334,0.14999999999999997,14,1.1751583727400066,0.7736766099640295,0.38643722317465745,-0.2175125815658074,0.3801024623980382,-0.6865966868886731,-0.954033428007819,-0.3189493628159715,0.559113963789857,-0.8021844004101795,0.37711964140973325,-0.32770725462700745,-0.08673925357711484,-0.13289492572365816
2018,ME,23,Maine,3,1339057,0.224,2.2404,0,0.0,1,0.7468,0,0.0,0,0.0,2,1,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Northeast,0,-1.5,30843,43.41526440359239,3.770811093637848,14.107476192848676,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4935883984027565,0.0,Presque Isle,4,0.08163265306122448,0.03206997084548104,39,Cumberland,5,0.1724137931034483,0.12009512485136742,11,-0.577976996304448,-1.1580569844327726,-0.5784505252305222,-1.2164578041012775,-0.8945380208936955,1.4181164082849358,-0.7730672042953208,-1.203579614309664,1.3194943137753872,-0.8021844004101795,-0.7831026307261829,-0.6520194252146468,-0.4037404865664559,-0.3072830971652169
2018,MI,26,Michigan,20,9984072,0.2003,2.0032,1,0.1002,15,1.5024,6,0.601,2,0.2003,17,3,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Midwest,0,-1.5,56539,176.58734678717346,5.173815636606195,16.116501581103805,0.75,0.05,0.3,0.1,0.15,20.0,25.0,8.0,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,2.003190682118478,0.32,Detroit,33,0.1774193548387097,0.0404092958723552,111,Wayne,24,0.24,0.08700000000000001,37,0.34607878111115525,0.7736766099640295,0.0004821238125856469,0.5816435964625686,-0.38468182757700203,0.26052420593945086,-0.49682629461763334,-0.3189493628159715,0.559113963789857,1.01149937404564,-0.1450670637385447,-0.2922164887891149,-0.34455798170007,-0.5002749848683146
2018,MN,27,Minnesota,12,5606249,0.214,2.1405,0,0.0,5,0.8919,4,0.7135,7,1.2486,12,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Midwest,0,-1.5,79627,70.40638225727454,4.254283916118452,15.539392426416875,0.4166666666666667,0.0,0.3333333333333333,0.5833333333333334,0.0,11.0,12.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,1.9620962251230727,0.0,Minneapolis,15,0.14150943396226415,0.04449982200071199,67,Hennepin,14,0.22950819672131148,0.12012899758129533,28,-0.2595490503111825,-0.7717102655534119,-0.5784505252305222,0.7814326409696626,2.079623106787017,-0.6865966868886731,-0.5191024314126835,-0.39266855044044596,0.6224789929553178,-0.8021844004101795,-0.38426317657797443,-0.3480708087962901,-0.3155283442033413,-0.3070855707283231
2018,MO,29,Missouri,24,6121623,0.3921,3.9205,0,0.0,17,2.777,5,0.8168,0,0.0,19,5,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Midwest,0,-1.5,68742,89.05215152308632,4.489222170286995,15.627337815408676,0.7083333333333334,0.0,0.20833333333333334,0.0,0.20833333333333334,16.0,24.0,0.0,0.7391304347826086,0.21739130434782608,0.0,0.0,0.043478260869565216,2.6136859457042685,0.0,Kansas City,42,0.16279069767441862,0.06261642930112374,102,Jackson,31,0.2198581560283688,0.08918062471706655,43,-0.1048125227721728,0.5805032505243496,-0.5784505252305222,0.032223724068060206,-0.8945380208936955,0.6288489975948325,-0.16589416900546636,-0.14586953100198827,0.22851381162223466,-0.8021844004101795,-0.24250860201980226,-0.3994439089801946,-0.18695844241107246,-0.4875588255424701
2018,MS,28,Mississippi,10,2981020,0.3355,3.3546,1,0.3355,7,2.3482,0,0.0,0,0.0,9,1,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,South,0,-1.5,46923,63.53003857383373,4.151512842453352,14.907776081795703,0.7,0.1,0.0,0.0,0.1,8.0,10.0,0.0,0.7,0.3,0.0,0.0,0.0,2.6836451952687335,0.0,Jackson,11,0.08088235294117647,0.0263840830449827,80,Harrison,10,0.136986301369863,0.05835991743291424,31,-0.32723678863490874,0.5418685786364131,0.5794147728556935,-1.2164578041012775,-0.8945380208936955,-0.05518275833659045,-0.1279712488035686,0.25606030065492846,0.06486673629926185,-0.8021844004101795,-0.7881003825395588,-0.8406217472157296,-0.44409208352883617,-0.6672876075255181
2018,MT,30,Montana,6,1060665,0.5657,5.6568,0,0.0,3,2.8284,2,1.8856,1,0.9428,6,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,West,0,-1.5,145546,7.287489865746911,1.9861591610405716,13.874406627871744,0.5,0.0,0.3333333333333333,0.16666666666666666,0.0,5.0,6.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,4.714023749251649,0.0,Billings,17,0.2463768115942029,0.09514807813484562,34,Yellowstone,11,0.3235294117647059,0.14359861591695502,15,-1.7533958053578984,-0.38536354667405165,-0.5784505252305222,0.7814326409696626,-0.044777698699206434,-0.6865966868886731,0.9726392403267905,-0.39266855044044596,-0.07453632786475202,-0.8021844004101795,0.3142588051197804,0.15246193023859855,0.0439120967763138,-0.17022414577185999
2018,NC,37,North Carolina,25,10381615,0.2408,2.4081,0,0.0,17,1.6375,6,0.5779,6,0.5779,25,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,South,0,-1.5,48618,213.5343905549385,5.363797899579324,16.155547011268105,0.68,0.0,0.24,0.24,0.0,23.0,25.0,0.0,0.56,0.44,0.0,0.0,0.0,2.215454917178108,0.0,Charlotte,29,0.09385113268608414,0.018422513379625267,166,Mecklenburg,22,0.1286549707602339,0.0381997879689477,64,0.4712061077379024,0.44914536610536704,-0.5784505252305222,0.2220233163497994,0.3291168430663688,-0.6865966868886731,-0.3817638876021648,0.9372255943050717,-0.5206261331895962,-0.8021844004101795,-0.7017152937523707,-0.8849745427833915,-0.5005937349149678,-0.7848499814118034
2018,ND,38,North Dakota,4,758080,0.5276,5.2765,1,1.3191,2,2.6382,1,1.3191,1,1.3191,4,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Midwest,0,-1.5,69001,10.986507441921132,2.396667923724557,13.538544199952558,0.5,0.25,0.25,0.25,0.0,5.0,5.0,2.0,0.8,0.2,0.0,0.0,0.0,6.595609962009286,0.4,Bismarck,3,0.1111111111111111,0.0699588477366255,18,Cass,3,0.2,0.12000000000000002,10,-1.4830239125945934,-0.38536354667405165,2.3162127199850167,0.2819600297019277,0.3801024623980382,-0.6865966868886731,1.9925936315420298,-0.23048633766660226,0.4830759287913039,1.464920317659595,-0.586746515036211,-0.5051610838164705,-0.13485078221198263,-0.30783781103063723
2018,NE,31,Nebraska,1,1925614,0.0519,0.5193,0,0.0,0,0.0,0,0.0,0,0.0,1,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Midwest,0,-1.5,76824,25.065266062688742,3.2214830655679156,14.470755435885724,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5193148782673994,0.0,Omaha,20,0.4166666666666667,0.21093750000000008,21,Douglas,13,0.5652173913043478,0.36105860113421545,8,-0.9397789167461224,-2.703443859950214,-0.5784505252305222,-1.2164578041012775,-0.8945380208936955,-0.6865966868886731,-1.301193180330406,-1.203579614309664,1.3194943137753872,-0.8021844004101795,1.4485601456733053,1.4391156533898202,0.8656462300457448,1.0978784293188275
2018,NH,33,New Hampshire,2,1353465,0.1478,1.4777,0,0.0,2,1.4777,0,0.0,0,0.0,2,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Northeast,0,-1.5,8953,151.17446665922037,5.018434578183617,14.118178528817772,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4776887470307691,0.0,Manchester,6,0.18181818181818182,0.06336088154269973,25,Hillsborough,7,0.3888888888888889,0.23456790123456794,7,0.2437407199438266,1.9327167666021108,-0.5784505252305222,-1.2164578041012775,-0.8945380208936955,-0.6865966868886731,-0.7816859532666383,-1.203579614309664,1.3194943137753872,-0.8021844004101795,-0.11576646131830641,0.5004106149238202,-0.18167521525924896,0.36025682915404134
2018,NJ,34,New Jersey,12,8886025,0.135,1.3504,1,0.1125,3,0.3376,4,0.4501,2,0.2251,12,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Northeast,0,-1.5,7354,1208.3254011422355,7.096990714027175,15.999990375888393,0.25,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.0,11.0,13.0,2.0,0.9,0.1,0.0,0.0,0.0,1.2378988355310727,0.15384615384615385,Newark,9,0.08333333333333333,0.02657750342935528,68,Essex,8,0.12307692307692308,0.082603550295858,17,1.6127325850344763,-1.544403703312133,0.38643722317465745,0.7814326409696626,-0.044777698699206434,-0.6865966868886731,-0.9116692469073704,-0.7170329759881331,0.9012851212833456,0.06977895269357988,-0.7717743932825306,-0.9146699204075391,-0.4427194181389516,-0.5259125714133019
2018,NM,35,New Mexico,20,2092741,0.9557,9.5568,2,0.9557,11,5.2563,3,1.4335,0,0.0,19,1,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,West,1,-1.5,121298,17.252889577734177,2.8479796412015475,14.553985247951593,0.55,0.1,0.15,0.0,0.05,10.0,21.0,2.0,0.8333333333333334,0.1111111111111111,0.0,0.0,0.05555555555555555,4.778422174554807,0.09523809523809523,Albuquerque,77,0.3532110091743119,0.14447437084420497,61,Bernalillo,44,0.3793103448275862,0.174346016646849,23,-1.1857781181742542,-0.1535555153464352,0.5794147728556935,-0.3174071038193544,-0.8945380208936955,-0.3708897226126318,1.0075477957944867,-0.6629722383968519,0.6224789929553178,-0.262397562774519,1.0258817816060244,0.4494181352716755,0.3939708304154153,0.009077154207392609
2018,NV,32,Nevada,23,3027341,0.7597,7.5974,0,0.0,11,3.6336,8,2.6426,12,3.9639,22,1,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,West,0,-1.5,109781,27.57618349258979,3.3169524832608115,14.92319523445055,0.4782608695652174,0.0,0.34782608695652173,0.5217391304347826,0.043478260869565216,9.0,23.0,0.0,0.8695652173913043,0.13043478260869565,0.0,0.0,0.0,2.972905926355835,0.0,Las Vegas,86,0.5029239766081871,0.27786327416983003,29,Clark,59,0.6276595744680851,0.4631054775916703,6,-0.8769002415288788,-0.486149647251276,-0.5784505252305222,0.8682974429292687,1.765581248584705,-0.4120688918660285,0.02882876964789647,-0.5689535643250585,0.774004062698811,-0.8021844004101795,2.0231203991750344,1.7715337885504703,1.340604927869428,1.6929575961198948
